################################################################## 
# Generated by FullSWOF_2D version 1.07.01, 2016-06-01
################################################################## 
# time	Vol_of_tot	Vol_inf_tot	Vol_rain_tot	Vol_bound_tot
0.577738	 0.156719	        0	        0	-0.138483
0.584699	 0.158386	        0	        0	 -0.14015
0.59166	 0.160054	        0	        0	-0.141818
0.598621	 0.161721	        0	        0	-0.143485
0.605581	 0.163389	        0	        0	-0.145152
0.612542	 0.165056	        0	        0	 -0.14682
0.619503	 0.166723	        0	        0	-0.148487
0.626463	 0.168391	        0	        0	-0.150155
0.633424	 0.170058	        0	        0	-0.151822
0.640385	 0.171725	        0	        0	-0.153489
0.647346	 0.173392	        0	        0	-0.155156
0.654306	  0.17506	        0	        0	-0.156823
0.661267	 0.176727	        0	        0	-0.158491
0.668228	 0.178394	        0	        0	-0.160158
0.675188	 0.180061	        0	        0	-0.161825
0.682149	 0.181728	        0	        0	-0.163492
0.68911	 0.183395	        0	        0	-0.165159
0.69607	 0.185062	        0	        0	-0.166826
0.703031	 0.186729	        0	        0	-0.168493
0.709992	 0.188396	        0	        0	 -0.17016
0.716953	 0.190063	        0	        0	-0.171827
0.723913	  0.19173	        0	        0	-0.173494
0.730874	 0.193397	        0	        0	 -0.17516
0.737835	 0.195063	        0	        0	-0.176827
0.744795	  0.19673	        0	        0	-0.178494
0.751756	 0.198397	        0	        0	-0.180161
0.758717	 0.200063	        0	        0	-0.181827
0.765677	  0.20173	        0	        0	-0.183494
0.772638	 0.203397	        0	        0	-0.185161
0.779599	 0.205063	        0	        0	-0.186827
0.78656	  0.20673	        0	        0	-0.188494
0.79352	 0.208396	        0	        0	 -0.19016
0.800481	 0.210063	        0	        0	-0.191827
0.807442	 0.211729	        0	        0	-0.193493
0.814402	 0.213396	        0	        0	 -0.19516
0.821363	 0.215062	        0	        0	-0.196826
0.828324	 0.216728	        0	        0	-0.198492
0.835285	 0.218395	        0	        0	-0.200159
0.842245	 0.220061	        0	        0	-0.201825
0.849206	 0.221727	        0	        0	-0.203491
0.856167	 0.223393	        0	        0	-0.205157
0.863127	  0.22506	        0	        0	-0.206823
0.870088	 0.226726	        0	        0	 -0.20849
0.877049	 0.228392	        0	        0	-0.210156
0.884009	 0.230058	        0	        0	-0.211822
